Date,AOR,NTSE,NTSI,NTSX,QQQ,RPAR,RSBT,RSST,SPY,SWAN,VTI
2007-02-09,,,,,37.62839126586914,,,,100.92621612548828,,50.569297790527344
2007-02-16,,,,,38.340152740478516,,,,102.18131256103516,,51.20138168334961
2007-02-23,,,,,38.811798095703125,,,,101.87979888916016,,51.190792083740234
2007-03-02,,,,,36.42787170410156,,,,97.2310562133789,,48.768272399902344
2007-03-09,,,,,36.81375503540039,,,,98.71051025390625,,49.40391540527344
2007-03-16,,,,,36.751129150390625,,,,97.51812744140625,,48.87420654296875
2007-03-23,,,,,37.85805892944336,,,,100.93932342529297,,50.67872619628906
2007-03-30,,,,,37.351768493652344,,,,99.96086120605469,,50.171939849853516
2007-04-06,,,,,38.23560333251953,,,,101.53770446777344,,50.94863510131836
2007-04-13,,,,,38.31281661987305,,,,102.2979507446289,,51.32809066772461
2007-04-20,,,,,38.956363677978516,,,,104.62095642089844,,52.338871002197266
2007-04-27,,,,,39.96031188964844,,,,105.26158142089844,,52.65448760986328
2007-05-04,,,,,40.01180648803711,,,,106.24003601074219,,53.08361053466797
2007-05-11,,,,,40.14051055908203,,,,106.19783782958984,,53.12617111206055
2007-05-18,,,,,40.080448150634766,,,,107.43682861328125,,53.548187255859375
2007-05-25,,,,,39.85736083984375,,,,106.78215789794922,,53.374420166015625
2007-06-01,,,,,40.706844329833984,,,,108.46451568603516,,54.35322952270508
2007-06-08,,,,,40.25204849243164,,,,106.32455444335938,,53.275115966796875
2007-06-15,,,,,41.013450622558594,,,,108.21802520751953,,54.175926208496094
2007-06-22,,,,,40.60986328125,,,,106.43634033203125,,53.33895492553711
2007-06-29,,,,,40.87603759765625,,,,106.35155487060547,,53.1790885925293
2007-07-06,,,,,41.95806884765625,,,,108.15437316894531,,54.29692459106445
2007-07-13,,,,,42.85116958618164,,,,109.47640991210938,,54.8950309753418
2007-07-20,,,,,42.97996520996094,,,,108.52198028564453,,54.33967590332031
2007-07-27,,,,,41.210960388183594,,,,102.59042358398438,,51.25315475463867
2007-08-03,,,,,40.72148513793945,,,,101.66426086425781,,50.68711471557617
2007-08-10,,,,,40.60127639770508,,,,102.30760955810547,,51.16415786743164
2007-08-17,,,,,39.76828384399414,,,,102.30760955810547,,50.929195404052734
2007-08-24,,,,,41.39131164550781,,,,104.86687469482422,,52.278404235839844
2007-08-31,,,,,41.9666633605957,,,,104.34368896484375,,52.054168701171875
2007-09-07,,,,,41.41706466674805,,,,103.26912689208984,,51.594913482666016
2007-09-14,,,,,42.267208099365234,,,,105.2698745727539,,52.467098236083984
2007-09-21,,,,,43.268680572509766,,,,107.94998931884766,,53.83415222167969
2007-09-28,,,,,44.170814514160156,,,,108.38328552246094,,54.056514739990234
2007-10-05,,,,,45.38227844238281,,,,110.70613098144531,,55.275657653808594
2007-10-12,,,,,45.9922981262207,,,,111.04705810546875,,55.44368362426758
2007-10-19,,,,,45.0557746887207,,,,106.31621551513672,,53.26999282836914
2007-10-26,,,,,46.33596420288086,,,,109.1220474243164,,54.4891242980957
2007-11-02,,,,,46.756961822509766,,,,107.40306854248047,,53.620365142822266
2007-11-09,,,,,42.9593505859375,,,,103.09839630126953,,51.68978500366211
2007-11-16,,,,,43.19993591308594,,,,103.56012725830078,,51.77557373046875
2007-11-23,,,,,42.821895599365234,,,,102.38095092773438,,50.98188400268555
2007-11-30,,,,,44.08491897583008,,,,105.59880828857422,,52.53706741333008
2007-12-07,,,,,44.961265563964844,,,,107.19706726074219,,53.4844856262207
2007-12-14,,,,,43.79277038574219,,,,104.54037475585938,,52.090187072753906
2007-12-21,,,,,44.59528732299805,,,,105.78077697753906,,52.76887130737305
2007-12-28,,,,,44.56949996948242,,,,105.18805694580078,,52.434600830078125
2008-01-04,,,,,41.62799835205078,,,,100.91055297851562,,50.116241455078125
2008-01-11,,,,,40.466888427734375,,,,100.08216857910156,,49.62022399902344
2008-01-18,,,,,39.004756927490234,,,,94.30501556396484,,46.931617736816406
2008-01-25,,,,,37.835025787353516,,,,95.00489044189453,,47.233558654785156
2008-02-01,,,,,39.211177825927734,,,,99.67511749267578,,49.74602127075195
2008-02-08,,,,,37.499603271484375,,,,95.02629089355469,,47.55342483520508
2008-02-15,,,,,37.688838958740234,,,,96.5045166015625,,48.2004280090332
2008-02-22,,,,,37.568416595458984,,,,96.84728240966797,,48.26153564453125
2008-02-29,,,,,36.94055938720703,,,,95.56189727783203,,47.73316955566406
2008-03-07,,,,,36.18368148803711,,,,92.62688446044922,,46.18758773803711
2008-03-14,,,,,36.33851623535156,,,,92.55549621582031,,46.08335494995117
2008-03-21,,,,,37.08992385864258,,,,94.78629302978516,,47.14369201660156
2008-03-28,,,,,37.434234619140625,,,,94.3772201538086,,47.067771911621094
2008-04-04,,,,,39.47421646118164,,,,98.23816680908203,,49.02864074707031
2008-04-11,,,,,38.114253997802734,,,,95.71922302246094,,47.77192687988281
2008-04-18,,,,,40.20586395263672,,,,99.37915802001953,,49.75808334350586
2008-04-25,,,,,40.584598541259766,,,,100.18295288085938,,50.0469856262207
2008-05-02,,,,,41.979000091552734,,,,101.55367279052734,,50.63560485839844
2008-05-09,,,,,41.49699401855469,,,,99.68059539794922,,49.9603271484375
2008-05-16,,,,,43.046363830566406,,,,102.37896728515625,,51.32172393798828
2008-05-23,,,,,41.48838806152344,,,,98.77642822265625,,49.56668472290039
2008-05-30,,,,,43.046363830566406,,,,100.72119903564453,,50.61753845214844
2008-06-06,,,,,42.202816009521484,,,,97.80753326416016,,49.46918869018555
2008-06-13,,,,,41.63471603393555,,,,97.70708465576172,,49.38252258300781
2008-06-20,,,,,40.84547805786133,,,,94.89979553222656,,48.10056686401367
2008-06-27,,,,,39.32086944580078,,,,91.97877502441406,,46.6013298034668
2008-07-04,,,,,38.442298889160156,,,,91.09886932373047,,45.72330093383789
2008-07-11,,,,,38.38200378417969,,,,89.31745910644531,,45.06295394897461
2008-07-18,,,,,38.40785217285156,,,,90.86087799072266,,45.78860092163086
2008-07-25,,,,,38.993553161621094,,,,90.500244140625,,45.78860092163086
2008-08-01,,,,,38.65763473510742,,,,90.99069213867188,,46.01355743408203
2008-08-08,,,,,40.759342193603516,,,,93.30585479736328,,47.167335510253906
2008-08-15,,,,,41.482887268066406,,,,93.88284301757812,,47.5301628112793
2008-08-22,,,,,40.90576934814453,,,,93.50777435302734,,47.28346252441406
2008-08-29,,,,,39.7257194519043,,,,92.88753509521484,,46.8915901184082
2008-09-05,,,,,37.42588806152344,,,,89.7357406616211,,45.447547912597656
2008-09-12,,,,,37.408668518066406,,,,90.94019317626953,,46.01355743408203
2008-09-19,,,,,36.9770622253418,,,,90.03754425048828,,46.020809173583984
2008-09-26,,,,,35.40834045410156,,,,87.66544342041016,,44.38140106201172
2008-10-03,,,,,31.18484115600586,,,,80.0414047241211,,39.97679138183594
2008-10-10,,,,,26.99583625793457,,,,64.19854736328125,,32.34169387817383
2008-10-17,,,,,27.84053611755371,,,,67.61520385742188,,33.982460021972656
2008-10-24,,,,,25.435726165771484,,,,63.13945388793945,,31.532236099243164
2008-10-31,,,,,28.349071502685547,,,,70.24118041992188,,35.12008285522461
2008-11-07,,,,,26.88378143310547,,,,68.08673095703125,,33.62516403198242
2008-11-14,,,,,24.97890853881836,,,,62.83478927612305,,31.466604232788086
2008-11-21,14.577466011047363,,,,22.98783302307129,,,,57.68439865112305,,28.6517391204834
2008-11-28,18.42061424255371,,,,25.099573135375977,,,,65.35192108154297,,32.30521774291992
2008-12-05,16.068349838256836,,,,24.944433212280273,,,,63.785064697265625,,31.510356903076172
2008-12-12,15.902690887451172,,,,25.582260131835938,,,,64.5539779663086,,31.88227081298828
2008-12-19,16.472543716430664,,,,25.7747745513916,,,,64.49299621582031,,32.166683197021484
2008-12-26,16.273271560668945,,,,25.1446533203125,,,,63.739749908447266,,31.83232307434082
2009-01-02,16.813722610473633,,,,26.78470802307129,,,,67.98126220703125,,33.82368469238281
2009-01-09,16.326650619506836,,,,25.956043243408203,,,,65.1511459350586,,32.47161865234375
2009-01-16,15.819565773010254,,,,25.394968032836914,,,,62.20402908325195,,31.1048526763916
2009-01-23,15.586042404174805,,,,24.946115493774414,,,,60.77800750732422,,30.347990036010742
2009-01-30,15.652764320373535,,,,25.084218978881836,,,,60.57323455810547,,30.230422973632812
2009-02-06,15.912978172302246,,,,27.078184127807617,,,,63.608116149902344,,31.81764030456543
2009-02-13,15.692798614501953,,,,26.26679039001465,,,,60.52201461791992,,30.325952529907227
2009-02-20,14.838770866394043,,,,24.92022132873535,,,,56.61691665649414,,28.27581024169922
2009-02-27,14.611917495727539,,,,23.7635498046875,,,,54.06470489501953,,27.048667907714844
2009-03-06,13.984739303588867,,,,22.701824188232422,,,,50.40091323852539,,25.064647674560547
2009-03-13,14.765376091003418,,,,24.80800437927246,,,,55.64429473876953,,27.82021713256836
2009-03-20,15.072294235229492,,,,25.229461669921875,,,,56.499237060546875,,28.246417999267578
2009-03-27,15.533982276916504,,,,26.647424697875977,,,,60.10823440551758,,30.085308074951172
2009-04-03,15.948761940002441,,,,27.970287322998047,,,,62.06002426147461,,31.15079689025879
2009-04-10,16.075870513916016,,,,28.48041343688965,,,,63.20165252685547,,31.720523834228516
2009-04-17,16.249813079833984,,,,28.800329208374023,,,,64.13704681396484,,32.26066589355469
2009-04-24,16.283260345458984,,,,29.128881454467773,,,,63.82770919799805,,32.149681091308594
2009-05-01,16.43044090270996,,,,29.716796875,,,,64.73365020751953,,32.689823150634766
2009-05-08,17.039216995239258,,,,29.595767974853516,,,,68.48258972167969,,34.44345474243164
2009-05-15,16.557546615600586,,,,28.85219383239746,,,,65.33758544921875,,32.786014556884766
2009-05-22,17.380399703979492,,,,28.999191284179688,,,,65.56588745117188,,33.02280807495117
2009-05-29,17.186391830444336,,,,30.590089797973633,,,,68.151123046875,,34.280670166015625
2009-06-05,17.313512802124023,,,,31.80052375793457,,,,69.63890075683594,,35.12418746948242
2009-06-12,17.433927536010742,,,,31.688127517700195,,,,70.02931213378906,,35.3609504699707
2009-06-19,17.193092346191406,,,,31.302919387817383,,,,68.17316436767578,,34.325069427490234
2009-06-26,17.176057815551758,,,,31.484725952148438,,,,68.0250244140625,,34.30992889404297
2009-07-03,17.03432846069336,,,,30.818151473999023,,,,66.52141571044922,,33.70016860961914
2009-07-10,16.696880340576172,,,,30.229475021362305,,,,65.15116882324219,,32.82269287109375
2009-07-17,17.412269592285156,,,,32.5148811340332,,,,69.72118377685547,,35.1873779296875
2009-07-24,17.93868064880371,,,,33.80473709106445,,,,72.63214111328125,,36.72663497924805
2009-07-31,18.114164352416992,,,,34.15100860595703,,,,73.18760681152344,,37.068695068359375
2009-08-07,18.316625595092773,,,,34.52326202392578,,,,74.95789337158203,,38.013065338134766
2009-08-14,18.276132583618164,,,,34.30683517456055,,,,74.65421295166016,,37.827152252197266
2009-08-21,18.620325088500977,,,,34.87818908691406,,,,76.26893615722656,,38.61539077758789
2009-08-28,18.728307723999023,,,,35.00803756713867,,,,76.57258605957031,,38.816158294677734
2009-09-04,18.586578369140625,,,,34.93876647949219,,,,75.5948715209961,,38.26588821411133
2009-09-11,19.04551124572754,,,,35.942955017089844,,,,77.60213470458984,,39.47053909301758
2009-09-18,19.349214553833008,,,,36.774932861328125,,,,79.42301940917969,,40.481849670410156
2009-09-25,19.02086639404297,,,,36.13371658325195,,,,77.73363494873047,,39.510520935058594
2009-10-02,18.756498336791992,,,,35.423160552978516,,,,76.27497100830078,,38.74109649658203
2009-10-09,19.298795700073242,,,,36.80959701538086,,,,79.82489776611328,,40.638553619384766
2009-10-16,19.52926254272461,,,,37.069549560546875,,,,81.03797149658203,,41.23617935180664
2009-10-23,19.46147346496582,,,,37.37283706665039,,,,80.4351577758789,,40.825313568115234
2009-10-30,18.858179092407227,,,,35.49250030517578,,,,77.07125854492188,,38.98014831542969
2009-11-06,19.24456024169922,,,,36.91357421875,,,,79.72814178466797,,40.30238342285156
2009-11-13,19.563156127929688,,,,38.13538360595703,,,,81.58126831054688,,41.20630645751953
2009-11-20,19.47503089904785,,,,37.64146041870117,,,,81.43985748291016,,41.116668701171875
2009-11-27,19.46147346496582,,,,37.70211410522461,,,,81.54402923583984,,41.09423828125
2009-12-04,19.712289810180664,,,,38.230682373046875,,,,82.61572265625,,41.75910186767578
2009-12-11,19.617387771606445,,,,38.23934555053711,,,,82.69013214111328,,41.82634353637695
2009-12-18,19.55638313293457,,,,38.58958053588867,,,,82.46192169189453,,41.848758697509766
2009-12-25,19.841079711914062,,,,39.90886688232422,,,,84.1603775024414,,42.83698654174805
2010-01-01,19.746238708496094,,,,39.70924758911133,,,,83.38223266601562,,42.37840270996094
2010-01-08,20.162450790405273,,,,40.40364074707031,,,,85.72418975830078,,43.63389205932617
2010-01-15,20.10787010192871,,,,39.796058654785156,,,,85.02835083007812,,43.227909088134766
2010-01-22,19.56883430480957,,,,38.32919692993164,,,,81.71368408203125,,41.65667724609375
2010-01-29,19.268613815307617,,,,37.14009094238281,,,,80.3519058227539,,40.867305755615234
2010-02-05,19.098031997680664,,,,37.304988861083984,,,,79.8056869506836,,40.58162307739258
2010-02-12,19.282268524169922,,,,37.98200988769531,,,,80.83827209472656,,41.175537109375
2010-02-19,19.602949142456055,,,,38.910728454589844,,,,83.15776062011719,,42.491172790527344
2010-02-26,19.53471565246582,,,,38.8499755859375,,,,82.85848236083984,,42.273162841796875
2010-03-05,20.039636611938477,,,,40.30813980102539,,,,85.48474884033203,,43.76168441772461
2010-03-12,20.217037200927734,,,,41.10667419433594,,,,86.39008331298828,,44.25788879394531
2010-03-19,20.237503051757812,,,,41.263511657714844,,,,87.12902069091797,,44.54356384277344
2010-03-26,20.22178840637207,,,,41.706642150878906,,,,87.58734893798828,,44.82588577270508
2010-04-02,20.474905014038086,,,,41.84566116333008,,,,88.5039291381836,,45.30139923095703
2010-04-09,20.645931243896484,,,,42.601585388183594,,,,89.81869506835938,,46.04106521606445
2010-04-16,20.673290252685547,,,,43.036041259765625,,,,89.67596435546875,,46.086360931396484
2010-04-23,20.89904022216797,,,,43.896244049072266,,,,91.51664733886719,,47.150577545166016
2010-04-30,20.56383514404297,,,,42.78404998779297,,,,89.2626953125,,45.958065032958984
2010-05-07,19.54454231262207,,,,39.456241607666016,,,,83.59040069580078,,42.73516082763672
2010-05-14,19.968671798706055,,,,40.776920318603516,,,,85.5662841796875,,44.02583312988281
2010-05-21,19.441925048828125,,,,38.96095275878906,,,,81.97508239746094,,42.0483283996582
2010-05-28,19.503490447998047,,,,39.621299743652344,,,,82.17037963867188,,42.33513259887695
2010-06-04,19.188814163208008,,,,39.17817687988281,,,,80.25454711914062,,41.263362884521484
2010-06-11,19.585580825805664,,,,39.53441619873047,,,,82.40330505371094,,42.259674072265625
2010-06-18,19.907108306884766,,,,40.915157318115234,,,,84.34285736083984,,43.27859878540039
2010-06-25,19.584230422973633,,,,39.486602783203125,,,,81.42903137207031,,41.75102233886719
2010-07-02,19.053813934326172,,,,37.04432678222656,,,,77.14883422851562,,39.49851608276367
2010-07-09,19.63245964050293,,,,38.919654846191406,,,,81.4969711303711,,41.62966537475586
2010-07-16,19.50845718383789,,,,38.67543029785156,,,,80.51557922363281,,41.12911605834961
2010-07-23,19.949325561523438,,,,40.17568588256836,,,,83.34639739990234,,42.66872024536133
2010-07-30,20.066434860229492,,,,39.957637786865234,,,,83.24073028564453,,42.6611213684082
2010-08-06,20.273090362548828,,,,40.786258697509766,,,,84.84107208251953,,43.4347038269043
2010-08-13,19.756444931030273,,,,39.006874084472656,,,,81.76116943359375,,41.713104248046875
2010-08-20,19.694446563720703,,,,39.18133544921875,,,,81.17234802246094,,41.47798538208008
2010-08-27,19.646230697631836,,,,38.43992614746094,,,,80.66659545898438,,41.24287033081055
2010-09-03,20.135316848754883,,,,40.132076263427734,,,,83.70874786376953,,42.84314727783203
2010-09-10,20.155982971191406,,,,40.646705627441406,,,,84.15412139892578,,42.99482727050781
2010-09-17,20.3833065032959,,,,41.95716094970703,,,,85.37116241455078,,43.684993743896484
2010-09-24,20.70018196105957,,,,43.41722869873047,,,,87.13945770263672,,44.6127815246582
2010-10-01,20.774843215942383,,,,42.84891891479492,,,,86.98008728027344,,44.69663619995117
2010-10-08,21.08595085144043,,,,43.49589157104492,,,,88.44480895996094,,45.42087173461914
2010-10-15,21.18965721130371,,,,45.01716232299805,,,,89.32514190673828,,45.924015045166016
2010-10-22,21.217304229736328,,,,45.1483039855957,,,,89.81844329833984,,46.17559814453125
2010-10-29,21.231136322021484,,,,45.620418548583984,,,,89.92469787597656,,46.289939880371094
2010-11-05,21.735809326171875,,,,46.92311477661133,,,,93.13494873046875,,47.982357025146484
2010-11-12,21.321012496948242,,,,45.908939361572266,,,,91.22246551513672,,47.02180480957031
2010-11-19,21.327924728393555,,,,45.87398147583008,,,,91.29075622558594,,47.12091827392578
2010-11-26,21.210397720336914,,,,46.1362419128418,,,,90.15998840332031,,46.88458251953125
2010-12-03,21.58371353149414,,,,47.09796905517578,,,,93.26395416259766,,48.28730392456055
2010-12-10,21.6182861328125,,,,47.64002227783203,,,,94.47062683105469,,48.9505500793457
2010-12-17,21.687423706054688,,,,47.76076889038086,,,,94.83016204833984,,49.14876174926758
2010-12-24,21.85334014892578,,,,47.953495025634766,,,,95.82192993164062,,49.69524383544922
2010-12-31,21.94308853149414,,,,47.70819091796875,,,,95.93638610839844,,49.76420974731445
2011-01-07,21.915264129638672,,,,48.943389892578125,,,,96.99684143066406,,50.22406768798828
2011-01-14,22.256166458129883,,,,49.93330001831055,,,,98.64472961425781,,51.166786193847656
2011-01-21,22.08224105834961,,,,48.77695846557617,,,,97.93521118164062,,50.61495590209961
2011-01-28,22.047460556030273,,,,48.82075881958008,,,,97.4393539428711,,50.45399475097656
2011-02-04,22.34661293029785,,,,50.266178131103516,,,,100.05611419677734,,51.81824493408203
2011-02-11,22.513582229614258,,,,51.19477462768555,,,,101.55142211914062,,52.69197082519531
2011-02-18,22.708383560180664,,,,51.4488410949707,,,,102.63475036621094,,53.29743957519531
2011-02-25,22.541414260864258,,,,50.502723693847656,,,,100.95635986328125,,52.37772750854492
2011-03-04,22.63185691833496,,,,50.783050537109375,,,,101.06314849853516,,52.46969985961914
2011-03-11,22.409225463867188,,,,49.48653793334961,,,,99.81961059570312,,51.726280212402344
2011-03-18,22.214420318603516,,,,47.76673889160156,,,,97.89327239990234,,50.79890441894531
2011-03-25,22.541414260864258,,,,49.863399505615234,,,,100.60566711425781,,52.227542877197266
2011-04-01,22.82065200805664,,,,50.40729522705078,,,,102.02323913574219,,53.13571548461914
2011-04-08,22.799707412719727,,,,49.95990753173828,,,,101.80101776123047,,52.97409439086914
2011-04-15,22.77178382873535,,,,49.696720123291016,,,,101.17272186279297,,52.65083312988281
2011-04-22,22.988197326660156,,,,51.17928695678711,,,,102.50597381591797,,53.34352111816406
2011-04-29,23.33724594116211,,,,51.828460693359375,,,,104.53646087646484,,54.413299560546875
2011-05-06,22.99517822265625,,,,51.293331146240234,,,,102.82776641845703,,53.42047882080078
2011-05-13,22.967248916625977,,,,51.24068832397461,,,,102.70516967773438,,53.38969802856445
2011-05-20,22.904420852661133,,,,50.67924118041992,,,,102.37571716308594,,53.21268844604492
2011-05-27,22.96026611328125,,,,50.3809928894043,,,,102.29905700683594,,53.25885009765625
2011-06-03,22.757822036743164,,,,49.43353271484375,,,,99.9314193725586,,51.973548889160156
2011-06-10,22.352922439575195,,,,47.93342971801758,,,,97.77066802978516,,50.711341857910156
2011-06-17,22.345949172973633,,,,47.2935791015625,,,,97.83187866210938,,50.73441696166992
2011-06-24,22.408771514892578,,,,47.81230926513672,,,,97.64705657958984,,50.79583740234375
2011-07-01,23.12664222717285,,,,50.91600036621094,,,,103.1219711303711,,53.62469482421875
2011-07-08,23.175912857055664,,,,51.90071105957031,,,,103.4915542602539,,53.918418884277344
2011-07-15,22.873268127441406,,,,50.86323165893555,,,,101.40477752685547,,52.77450180053711
2011-07-22,23.197021484375,,,,52.40187454223633,,,,103.63016510009766,,53.8797721862793
2011-07-29,22.718441009521484,,,,50.995121002197266,,,,99.5875473022461,,51.669219970703125
2011-08-05,21.599407196044922,,,,47.32875061035156,,,,92.46480560302734,,47.62690734863281
2011-08-12,21.48680877685547,,,,47.100154876708984,,,,90.9555435180664,,46.91581726074219
2011-08-19,20.888580322265625,,,,43.98768997192383,,,,86.73577117919922,,44.55843734741211
2011-08-26,21.367156982421875,,,,46.713260650634766,,,,90.84004211425781,,46.73804473876953
2011-09-02,21.458656311035156,,,,46.845176696777344,,,,90.74761962890625,,46.66075134277344
2011-09-09,21.177139282226562,,,,46.75724411010742,,,,89.26146697998047,,45.949668884277344
2011-09-16,21.712020874023438,,,,49.84769058227539,,,,94.0577621459961,,48.461639404296875
2011-09-23,20.825239181518555,,,,47.69839859008789,,,,87.88111877441406,,45.06683349609375
2011-09-30,20.80921173095703,,,,46.23617935180664,,,,87.57929992675781,,44.84927749633789
2011-10-07,21.03563117980957,,,,47.62792205810547,,,,89.56072998046875,,45.820552825927734
2011-10-14,21.778566360473633,,,,51.248260498046875,,,,94.87045288085938,,48.695499420166016
2011-10-21,21.863475799560547,,,,50.47308349609375,,,,95.95407104492188,,49.15393829345703
2011-10-28,22.56395149230957,,,,51.917686462402344,,,,99.53772735595703,,51.244117736816406
2011-11-04,22.224323272705078,,,,50.913509368896484,,,,97.12281799316406,,50.10966110229492
2011-11-11,22.252628326416016,,,,50.95756149291992,,,,98.0361557006836,,50.44379425048828
2011-11-18,21.743186950683594,,,,48.799468994140625,,,,94.41378784179688,,48.532318115234375
2011-11-25,21.141765594482422,,,,46.57970428466797,,,,90.04837036132812,,46.20128631591797
2011-12-02,22.075733184814453,,,,49.87411117553711,,,,96.64293670654297,,49.736690521240234
2011-12-09,22.17479705810547,,,,50.2264518737793,,,,97.56401824951172,,50.17183303833008
2011-12-16,21.771493911743164,,,,48.46635437011719,,,,94.70877075195312,,48.65665054321289
2011-12-23,22.231401443481445,,,,49.5441780090332,,,,98.4476318359375,,50.59004211425781
2011-12-30,22.190776824951172,,,,49.366455078125,,,,97.7543716430664,,50.24620819091797
2012-01-06,22.33330726623535,,,,51.11720275878906,,,,99.47576904296875,,51.09015655517578
2012-01-13,22.50432777404785,,,,51.44438552856445,,,,100.35595703125,,51.69187545776367
2012-01-20,22.83213233947754,,,,52.850284576416016,,,,102.77836608886719,,52.770233154296875
2012-01-27,22.988906860351562,,,,53.40736389160156,,,,102.6771240234375,,53.02811813354492
2012-02-03,23.35234260559082,,,,54.866329193115234,,,,104.7957763671875,,54.29404067993164
2012-02-10,23.252578735351562,,,,55.23772048950195,,,,104.65560150146484,,54.16118240356445
2012-02-17,23.480615615844727,,,,56.08658218383789,,,,106.25238800048828,,54.98952102661133
2012-02-24,23.587501525878906,,,,56.55521774291992,,,,106.65738677978516,,55.17704391479492
2012-03-02,23.537622451782227,,,,57.35985565185547,,,,106.95339965820312,,55.16924285888672
2012-03-09,23.55187225341797,,,,57.49249267578125,,,,107.15592956542969,,55.34115219116211
2012-03-16,23.80129051208496,,,,58.9186897277832,,,,109.76127624511719,,56.62270736694336
2012-03-23,23.722902297973633,,,,59.290687561035156,,,,109.2527847290039,,56.34922409057617
2012-03-30,23.818933486938477,,,,59.83097457885742,,,,110.16024780273438,,56.70865249633789
2012-04-06,23.64032554626465,,,,59.9815673828125,,,,109.3622817993164,,56.32410430908203
2012-04-13,23.418855667114258,,,,58.62640380859375,,,,107.28910827636719,,55.22541046142578
2012-04-20,23.58316993713379,,,,58.17466354370117,,,,107.92282104492188,,55.578529357910156
2012-04-27,23.826078414916992,,,,59.55641174316406,,,,109.83170318603516,,56.638004302978516
2012-05-04,23.440288543701172,,,,57.30665588378906,,,,107.17958068847656,,55.15475845336914
2012-05-11,23.311689376831055,,,,56.84608459472656,,,,106.09217071533203,,54.65248489379883
2012-05-18,22.611553192138672,,,,53.86117172241211,,,,101.49983978271484,,52.1254997253418
2012-05-25,22.825883865356445,,,,54.97719192504883,,,,103.34619140625,,53.177101135253906
2012-06-01,22.447235107421875,,,,53.50687789916992,,,,100.26376342773438,,51.481971740722656
2012-06-08,22.91876220703125,,,,55.68577194213867,,,,104.12848663330078,,53.436100006103516
2012-06-15,23.075931549072266,,,,55.920284271240234,,,,105.48585510253906,,53.969730377197266
2012-06-22,23.03306770324707,,,,56.23988342285156,,,,104.9511489868164,,53.7971076965332
2012-06-29,23.333335876464844,,,,56.95897674560547,,,,107.02719116210938,,54.977088928222656
2012-07-06,23.37651252746582,,,,56.9234733581543,,,,106.5474853515625,,54.82720184326172
2012-07-13,23.383718490600586,,,,56.266517639160156,,,,106.75196838378906,,54.79568099975586
2012-07-20,23.441293716430664,,,,57.03000259399414,,,,107.31813049316406,,55.00862503051758
2012-07-27,23.642824172973633,,,,57.58928680419922,,,,109.0560531616211,,55.82106399536133
2012-08-03,23.707590103149414,,,,58.237335205078125,,,,109.5829849243164,,55.97093200683594
2012-08-10,23.887516021728516,,,,59.3559455871582,,,,110.75465393066406,,56.6807975769043
2012-08-17,23.988290786743164,,,,60.65205764770508,,,,111.8083724975586,,57.288177490234375
2012-08-24,23.966686248779297,,,,60.625450134277344,,,,111.28150939941406,,56.98844909667969
2012-08-31,23.930700302124023,,,,60.51003646850586,,,,111.00631713867188,,56.9568977355957
2012-09-07,24.31215476989746,,,,61.637481689453125,,,,113.49913024902344,,58.337242126464844
2012-09-14,24.664813995361328,,,,62.30331039428711,,,,115.78752899169922,,59.551918029785156
2012-09-21,24.55686378479004,,,,62.45427322387695,,,,115.32252502441406,,59.18910217285156
2012-09-28,24.358694076538086,,,,61.047611236572266,,,,113.82042694091797,,58.37588882446289
2012-10-05,24.54656410217285,,,,61.412635803222656,,,,115.53601837158203,,59.208126068115234
2012-10-12,24.257532119750977,,,,59.36496353149414,,,,112.96660614013672,,57.87654495239258
2012-10-19,24.337018966674805,,,,58.47466278076172,,,,113.36188507080078,,58.090518951416016
2012-10-26,24.156368255615234,,,,58.18086624145508,,,,111.74903869628906,,57.28998947143555
2012-11-02,24.228626251220703,,,,58.020606994628906,,,,111.91510009765625,,57.44060134887695
2012-11-09,23.932361602783203,,,,56.471500396728516,,,,109.22712707519531,,56.0931510925293
2012-11-16,23.730039596557617,,,,55.46546173095703,,,,107.81201171875,,55.284690856933594
2012-11-23,24.257532119750977,,,,57.78022766113281,,,,111.74903869628906,,57.36924743652344
2012-11-30,24.38759422302246,,,,58.58150863647461,,,,112.38155364990234,,57.76556396484375
2012-12-07,24.467086791992188,,,,57.80693054199219,,,,112.58712768554688,,57.89237594604492
2012-12-14,24.474315643310547,,,,57.59328079223633,,,,112.34205627441406,,57.77347946166992
2012-12-21,24.69831657409668,,,,58.37061309814453,,,,113.68818664550781,,58.63216018676758
2012-12-28,24.49631690979004,,,,57.099365234375,,,,111.49068450927734,,57.47435760498047
2013-01-04,25.064125061035156,,,,59.65082931518555,,,,116.5385513305664,,60.2131462097168
2013-01-11,25.12965202331543,,,,60.2148551940918,,,,117.09587097167969,,60.5005989074707
2013-01-18,25.282527923583984,,,,60.04475402832031,,,,118.09907531738281,,61.083492279052734
2013-01-25,25.44268035888672,,,,59.98210525512695,,,,119.62777709960938,,61.88994598388672
2013-02-01,25.544597625732422,,,,60.572959899902344,,,,120.41602325439453,,62.28119659423828
2013-02-08,25.522754669189453,,,,60.868408203125,,,,120.86185455322266,,62.58460235595703
2013-02-15,25.551881790161133,,,,60.65353012084961,,,,121.1086196899414,,62.75226974487305
2013-02-22,25.500913619995117,,,,60.10742950439453,,,,120.93350982666016,,62.52873229980469
2013-03-01,25.544597625732422,,,,60.32228088378906,,,,121.1086196899414,,62.616554260253906
