regime_type,regime_period,reentry_instrument,reentry_period,trailing_stop_pct,total_return,cagr,max_dd,sharpe,sortino,calmar,ulcer_index,upi,recovery_weeks,worst_1yr,worst_3yr,pct_3yr_negative,num_trades,pct_time_ugl,pct_time_cash,train_cagr,train_sharpe,train_max_dd,test_cagr,test_sharpe,test_max_dd,train_test_sharpe_ratio
weekly_sma,175,GLD,30,0.08,18.821046142087837,0.12145603742502997,-0.527198729306887,0.38336624828483934,0.30479288671752575,0.2303799889364478,0.30274994693302165,0.229417174564843,121.0,-0.3737639718187107,-0.35655743339206813,0.26926333615580017,149,0.5464071856287425,0.4535928143712575,0.1404022759065191,0.4541827218861333,-0.3919445862073366,0.09392627532138142,0.2801203391794874,-0.4144992962289553,1.6213843065323263
weekly_sma,175,GLD,30,0.1,19.507046183045688,0.12302515303990558,-0.5541266256124409,0.38381373728371315,0.30113105339656043,0.2220163178478091,0.31354594280774495,0.22652231568965203,392.0,-0.4039633702973694,-0.4156382432077299,0.2726502963590178,107,0.5785928143712575,0.4214071856287425,0.1426581891094687,0.4586895833069033,-0.44093180960954864,0.09451624627878785,0.2814121851575351,-0.5041870690297893,1.6299563682721414
weekly_sma,175,GLD,30,0.12,15.525534316723174,0.11305672057703031,-0.5430279294519417,0.34757019595607314,0.272088379639409,0.2081968798384539,0.29076860569040436,0.20998388196709383,75.0,-0.4464727572762749,-0.500524401590912,0.2497883149872989,87,0.5860778443113772,0.41392215568862273,0.13139794726649967,0.41399910058668704,-0.39266814254572585,0.08638045902104041,0.25363178555871574,-0.5363177367087943,1.6322839807901217
weekly_sma,175,GLD,30,0.15,21.22598831346871,0.12673532562181067,-0.6642263353854974,0.3925831794376513,0.3089875228440207,0.19080141643022513,0.3457578590180274,0.2161493185840038,98.0,-0.45531416287470705,-0.5362783304678059,0.2938187976291279,65,0.6130239520958084,0.3869760479041916,0.1613315700603184,0.5139194363454197,-0.4228133869054798,0.07720514077905549,0.22292469909072393,-0.6065464629525905,2.305349916100007
weekly_sma,175,GLD,30,0.18,22.961475617687405,0.1301991044304478,-0.6185364392996425,0.40334921921282074,0.31749986726439033,0.2104954472494294,0.33206887647245703,0.23549061646833958,83.0,-0.43077243815653365,-0.4850057756827044,0.30313293818797626,51,0.6302395209580839,0.36976047904191617,0.15232173826421325,0.48199258589389915,-0.46198348661241834,0.09815401281947622,0.2931185278989826,-0.5623131241392938,1.6443606937737085
weekly_sma,175,GLD,30,0.2,24.573878971554446,0.13319875020675287,-0.6058653409761802,0.41317541765133586,0.3259104062391953,0.2198487703425003,0.34048836973324287,0.238477309137955,83.0,-0.4505605833290467,-0.44767957789299373,0.331922099915326,47,0.6354790419161677,0.36452095808383234,0.15216323365111917,0.4810809297543854,-0.48117390545804034,0.10565984859033994,0.31779870725442,-0.530590075361427,1.513791336379624
weekly_sma,175,GLD,30,0.22,30.315589013215874,0.142530168610304,-0.585316376208639,0.4397584067022781,0.35185993981727126,0.24350962044413804,0.32819887921010665,0.27583935944018967,345.0,-0.43043108667784624,-0.4746034171461313,0.28450465707027944,41,0.6511976047904192,0.34880239520958084,0.14324770573122003,0.44783799077337744,-0.5135477074247435,0.14163683744017574,0.4282540270287121,-0.4608099524526861,1.0457297830461552
weekly_sma,175,GLD,30,0.25,26.763398119691775,0.1369825252948722,-0.5742087121252687,0.42103833993801476,0.3354811304240624,0.2385587721019953,0.3133140524218958,0.27123751596190215,327.0,-0.3708900917340612,-0.460530209481129,0.283657917019475,39,0.656437125748503,0.343562874251497,0.12936455407402203,0.39958083251091714,-0.4970974962326715,0.1486000027049077,0.4505399234610676,-0.42605580697683226,0.8868932844870206
weekly_sma,175,GLD,30,0.28,38.22125962093706,0.15291745462437123,-0.593423804277181,0.47114951329409627,0.3807251462574377,0.2576867552703453,0.32756732834912844,0.30808156336278814,349.0,-0.4004313963386089,-0.4848753805383691,0.3090601185436071,29,0.6684131736526946,0.3315868263473054,0.1643140329998558,0.5126769477523374,-0.5197924602408583,0.13632946423983583,0.41209881582558106,-0.48539487178100865,1.2440631422957682
weekly_sma,175,GLD,30,0.3,28.83668139034434,0.14030060713795312,-0.593423804277181,0.4297896278104296,0.34490350732516223,0.23642564744912123,0.3348113167308889,0.2637324448890312,349.0,-0.4004313963386088,-0.4848753805383691,0.3090601185436071,29,0.6691616766467066,0.33083832335329344,0.14308743120348866,0.44155645686009665,-0.5197924602408581,0.1363294642398356,0.41209881582558106,-0.48539487178100943,1.0714819841826078
weekly_sma,200,UGL,5,0.06,9.495799686686539,0.09188850282593464,-0.5926883157150382,0.2760581678749631,0.20593022184919402,0.15503680499433736,0.32559436006516507,0.1225098088859748,87.0,-0.3694317006793315,-0.36941634243364174,0.3268416596104996,194,0.4573353293413174,0.5426646706586826,0.1099898002109847,0.3504809525106822,-0.4121596689967235,0.06552556592258796,0.1735601113971645,-0.43430363912826303,2.0193634913535097
weekly_sma,200,UGL,5,0.08,10.431846434963251,0.09590504958552226,-0.6936334704317045,0.29019503263159413,0.2220144860240851,0.13826473731988848,0.39301006242391545,0.1117148230626335,121.0,-0.3443131125373191,-0.46789272567252105,0.3370025402201524,150,0.5127245508982036,0.48727544910179643,0.12024023790399019,0.3861418466287945,-0.5039609534489082,0.06068769872220048,0.15731530751374173,-0.4907838046650068,2.4545726206272995
weekly_sma,200,UGL,5,0.1,11.955266636937026,0.1017548156881436,-0.7043288551639664,0.30915168281381333,0.23637369125102756,0.1444706048064086,0.4409556152588906,0.11283406757147638,116.0,-0.46640074476440296,-0.5858257362985666,0.34462320067739205,110,0.5703592814371258,0.4296407185628742,0.11375256803493272,0.3552272891768297,-0.6139000220733312,0.08420272850729105,0.2463412953083173,-0.49833589574344983,1.442012751992037
weekly_sma,200,UGL,5,0.12,10.89776262637983,0.0977768229510787,-0.7157109785678809,0.2942999481818431,0.2280197448224597,0.13661495474992935,0.40427974920510124,0.11323056136520698,110.0,-0.4103744236526661,-0.5364842886669527,0.35309060118543606,90,0.5965568862275449,0.40344311377245506,0.1207586758113317,0.37662651110497597,-0.5290086343658545,0.06447456125732298,0.17932623055392805,-0.6047949220049079,2.100231014400956
weekly_sma,200,UGL,5,0.15,18.889472871126856,0.1216149991257014,-0.7651375173495713,0.3739513736773514,0.2908115757178159,0.1589452828649346,0.4383564898479671,0.15880909884520156,162.0,-0.4204890824649059,-0.5701808112149166,0.3640982218458933,64,0.6175149700598802,0.38248502994011974,0.15824125794350685,0.49955011648442954,-0.5771135614331786,0.06928366130095331,0.19680164061135963,-0.6249924176166586,2.5383432522848333
weekly_sma,200,UGL,5,0.18,16.952412651058395,0.11688546991730897,-0.7096792658843334,0.35724578518741185,0.27846318985114665,0.1647018245230226,0.42689574777489964,0.15199371334924333,151.0,-0.42078598757116403,-0.5511436352353712,0.34801016088060965,54,0.6369760479041916,0.3630239520958084,0.13356252485836184,0.4146694190121568,-0.5811606900592128,0.09260147153228893,0.2747454073823631,-0.5214134224316337,1.5092860803859098
weekly_sma,200,UGL,5,0.2,16.732457353045962,0.116315936339358,-0.7318987516406108,0.35517925615168694,0.27785069290471015,0.15892353427113562,0.4408505633366527,0.14589056176444887,101.0,-0.4207859875711636,-0.567575578112936,0.35478408128704486,52,0.6429640718562875,0.3570359281437126,0.1373382396581735,0.4268282662718204,-0.5964937546119115,0.08581759017004043,0.2523744859172047,-0.5412474710131777,1.6912496709823828
weekly_sma,200,UGL,5,0.22,16.282966034678118,0.11512933946917525,-0.7054936510733425,0.34916650705874197,0.2750600337290277,0.16318975981430414,0.43722101140145586,0.144387707413288,373.0,-0.4569278854671538,-0.594558073301612,0.336155800169348,46,0.6511976047904192,0.34880239520958084,0.11003395958009632,0.33456937201969034,-0.6216718083334661,0.12289004626515898,0.36905470959340575,-0.5169713141245507,0.9065576547940317
weekly_sma,200,UGL,5,0.25,17.97579215610414,0.11944527172977892,-0.6651903249049245,0.3626894609841631,0.28617266519167045,0.17956555779257796,0.37709192290951016,0.17885631495205379,125.0,-0.5174967456912005,-0.504419238597337,0.31752751905165116,42,0.6586826347305389,0.3413173652694611,0.10627002012329445,0.3216056008426975,-0.6651903249049245,0.1395088310554864,0.4202721986838964,-0.4382854208023994,0.7652316804438211
weekly_sma,200,UGL,5,0.28,30.59089589464245,0.14293364354501215,-0.5807120946561274,0.43609182661558094,0.34897703775800504,0.24613512420410544,0.31478461250527856,0.2888757580025844,343.0,-0.36597216613835104,-0.4332996372786653,0.3022861981371719,33,0.6654191616766467,0.3345808383233533,0.14913594378237982,0.4592740901028029,-0.5600472097114686,0.13392514690742696,0.40246323045324245,-0.49636008768052897,1.1411578881021793
weekly_sma,200,UGL,5,0.3,24.79021724865718,0.133586740716926,-0.6295894769883278,0.40584176499355784,0.32252187445555613,0.21218070758733887,0.3223421050102939,0.25310606169281097,96.0,-0.4661914034216481,-0.4227734077600954,0.29805249788314986,31,0.6684131736526946,0.3315868263473054,0.1288115540719459,0.3928920079778461,-0.6295894769883278,0.14090110891145136,0.42353065321561395,-0.46360847531354427,0.9276589663460083
