end,trough,trough_date,cagr,max_dd,weeks_underwater,ended_below_lump,ever_down_30,ever_down_40,ever_down_50,start_date,end_date,label,horizon_yr,monthly_contrib
143072.28015562653,57899.15335789478,2012-12-28,0.3359844894099415,-0.15236131866319,3,False,False,False,False,2012-11-30,2015-11-20,TripleEdge 3yr,3.0,0.0
143340.94820132086,57903.58050733425,2012-12-28,0.336820225257471,-0.15236131866318997,2,False,False,False,False,2012-12-07,2015-11-27,TripleEdge 3yr,3.0,0.0
142909.16461443357,57772.791640650874,2012-12-28,0.3354765813290712,-0.15236131866318994,2,False,False,False,False,2012-12-14,2015-12-04,TripleEdge 3yr,3.0,0.0
132187.7068157479,58248.117673091314,2012-12-28,0.301207644455205,-0.1523613186631899,1,False,False,False,False,2012-12-21,2015-12-11,TripleEdge 3yr,3.0,0.0
130243.61488556983,57335.537567596606,2012-12-28,0.2947971367722684,-0.15236131866319005,1,False,False,False,False,2012-12-28,2015-12-18,TripleEdge 3yr,3.0,0.0
136429.15295209127,66289.02159965607,2013-01-04,0.3149784757218794,-0.15236131866319008,0,False,False,False,False,2013-01-04,2015-12-25,TripleEdge 3yr,3.0,0.0
123606.185336724,60766.93914110632,2013-01-11,0.27241755162709413,-0.1523613186631899,0,False,False,False,False,2013-01-11,2016-01-01,TripleEdge 3yr,3.0,0.0
122165.18933158049,61483.7071801283,2013-01-18,0.2674536137837289,-0.15236131866318975,0,False,False,False,False,2013-01-18,2016-01-08,TripleEdge 3yr,3.0,0.0
119333.4116232581,61247.433149077944,2013-01-25,0.2575838036804272,-0.15236131866318986,0,False,False,False,False,2013-01-25,2016-01-15,TripleEdge 3yr,3.0,0.0
117016.95546727083,60423.768850415094,2013-02-22,0.24939332504321765,-0.15236131866319014,0,False,False,False,False,2013-02-01,2016-01-22,TripleEdge 3yr,3.0,0.0
115187.48325424443,59421.13262471835,2013-02-22,0.24284798635382376,-0.15236131866319,3,False,False,False,False,2013-02-08,2016-01-29,TripleEdge 3yr,3.0,0.0
114388.94096173799,58951.69489173863,2013-02-22,0.23996929107141574,-0.15236131866319,3,False,False,False,False,2013-02-15,2016-02-05,TripleEdge 3yr,3.0,0.0
115953.00997496971,59706.992234755366,2013-02-22,0.24559519854468048,-0.15236131866318997,2,False,False,False,False,2013-02-22,2016-02-12,TripleEdge 3yr,3.0,0.0
116252.73505087078,60184.366104378794,2013-03-01,0.2466675148212163,-0.15236131866318994,0,False,False,False,False,2013-03-01,2016-02-19,TripleEdge 3yr,3.0,0.0
115551.55036564334,62973.755276799006,2013-03-08,0.24415601100117934,-0.15236131866319005,0,False,False,False,False,2013-03-08,2016-02-26,TripleEdge 3yr,3.0,0.0
111938.75486104439,60243.80822812622,2013-04-05,0.23105202574498462,-0.1523613186631899,0,False,False,False,False,2013-03-15,2016-03-04,TripleEdge 3yr,3.0,0.0
109715.24697166932,59342.72684395802,2013-04-05,0.22284640621749952,-0.15236131866318994,3,False,False,False,False,2013-03-22,2016-03-11,TripleEdge 3yr,3.0,0.0
113607.92159365422,59612.08834733089,2013-04-05,0.2371407760291524,-0.15236131866319,2,False,False,False,False,2013-03-29,2016-03-18,TripleEdge 3yr,3.0,0.0
108905.62191812151,58784.6961275339,2013-04-05,0.21983104769459705,-0.15236131866318992,2,False,False,False,False,2013-04-05,2016-03-25,TripleEdge 3yr,3.0,0.0
115998.7765931872,60176.86409067889,2013-04-19,0.2457590556720597,-0.15236131866318997,0,False,False,False,False,2013-04-12,2016-04-01,TripleEdge 3yr,3.0,0.0
107857.88802469576,57083.932934161065,2013-04-19,0.21590661322726912,-0.15236131866319003,2,False,False,False,False,2013-04-19,2016-04-08,TripleEdge 3yr,3.0,0.0
117040.51119742921,62419.99616259698,2013-04-26,0.2494771544829586,-0.15236131866318994,0,False,False,False,False,2013-04-26,2016-04-15,TripleEdge 3yr,3.0,0.0
114057.76143858374,61073.022297186144,2013-06-21,0.23877147893581463,-0.15236131866318992,0,False,False,False,False,2013-05-03,2016-04-22,TripleEdge 3yr,3.0,0.0
108749.43505222925,58465.469205102716,2013-06-21,0.21924762896222716,-0.15236131866318994,2,False,False,False,False,2013-05-10,2016-04-29,TripleEdge 3yr,3.0,0.0
104548.84081792626,56798.90987899222,2013-06-21,0.20334268937243616,-0.15236131866318997,4,False,False,False,False,2013-05-17,2016-05-06,TripleEdge 3yr,3.0,0.0
97834.37975699182,54139.50783827316,2013-06-21,0.17700980816594947,-0.15236131866319005,10,False,False,False,False,2013-05-24,2016-05-13,TripleEdge 3yr,3.0,0.0
100067.58819318701,55406.05221987723,2013-06-21,0.18589815688620526,-0.15236131866318994,7,False,False,False,False,2013-05-31,2016-05-20,TripleEdge 3yr,3.0,0.0
106292.41025356937,56856.80256202436,2013-06-21,0.20999525779459272,-0.1523613186631899,3,False,False,False,False,2013-06-07,2016-05-27,TripleEdge 3yr,3.0,0.0
106044.01569515705,55880.13297527098,2013-06-21,0.2090519773208508,-0.1523613186631899,5,False,False,False,False,2013-06-14,2016-06-03,TripleEdge 3yr,3.0,0.0
109370.10427936804,57146.69348444829,2013-06-21,0.22156278078192226,-0.15236131866319005,2,False,False,False,False,2013-06-21,2016-06-10,TripleEdge 3yr,3.0,0.0
112881.3611431696,60914.99300552144,2013-06-28,0.23449782487897686,-0.15236131866319,0,False,False,False,False,2013-06-28,2016-06-17,TripleEdge 3yr,3.0,0.0
107575.02587202552,62435.387463385836,2013-07-05,0.21484275945962583,-0.1523613186631899,0,False,False,False,False,2013-07-05,2016-06-24,TripleEdge 3yr,3.0,0.0
111950.68623253288,60340.93423838517,2013-08-30,0.23109576280825128,-0.15236131866318992,0,False,False,False,False,2013-07-12,2016-07-01,TripleEdge 3yr,3.0,0.0
109112.30250889172,56763.2184392839,2013-08-30,0.2206022233151692,-0.15236131866318997,4,False,False,False,False,2013-07-19,2016-07-08,TripleEdge 3yr,3.0,0.0
108869.42258769574,55472.34453222108,2013-08-30,0.21969587879095798,-0.15236131866319003,6,False,False,False,False,2013-07-26,2016-07-15,TripleEdge 3yr,3.0,0.0
110363.33078516308,55560.82041316785,2013-08-30,0.22524945000158225,-0.15236131866319005,4,False,False,False,False,2013-08-02,2016-07-22,TripleEdge 3yr,3.0,0.0
108700.84043627357,54249.4385877259,2013-08-30,0.21906599522912917,-0.15236131866319014,9,False,False,False,False,2013-08-09,2016-07-29,TripleEdge 3yr,3.0,0.0
111647.9486443923,55422.273336656384,2013-08-30,0.22998504929790609,-0.15236131866318997,5,False,False,False,False,2013-08-16,2016-08-05,TripleEdge 3yr,3.0,0.0
117161.85693288792,58067.86281690831,2013-08-30,0.24990881799910403,-0.1523613186631899,1,False,False,False,False,2013-08-23,2016-08-12,TripleEdge 3yr,3.0,0.0
116345.25814805552,57516.40744816286,2013-08-30,0.24699815923643076,-0.15236131866319,2,False,False,False,False,2013-08-30,2016-08-19,TripleEdge 3yr,3.0,0.0
118835.98305560586,62046.160019959454,2013-09-06,0.25583400226045017,-0.15236131866318992,0,False,False,False,False,2013-09-06,2016-08-26,TripleEdge 3yr,3.0,0.0
116276.4538517533,62741.097223377576,2013-09-13,0.24675229403886245,-0.15236131866319003,0,False,False,False,False,2013-09-13,2016-09-02,TripleEdge 3yr,3.0,0.0
105509.84603608712,60246.01436644513,2013-10-04,0.2070184621514326,-0.15236131866319,0,False,False,False,False,2013-09-20,2016-09-09,TripleEdge 3yr,3.0,0.0
102859.6982929907,58539.62779831406,2013-10-04,0.19682687254079312,-0.15236131866319014,3,False,False,False,False,2013-09-27,2016-09-16,TripleEdge 3yr,3.0,0.0
109271.04093574968,59910.702276630735,2013-10-04,0.22119385410318793,-0.15236131866319003,1,False,False,False,False,2013-10-04,2016-09-23,TripleEdge 3yr,3.0,0.0
108833.82068003822,61013.41057096749,2013-10-11,0.21956291144576623,-0.15236131866318994,0,False,False,False,False,2013-10-11,2016-09-30,TripleEdge 3yr,3.0,0.0
103017.29184087078,63209.647800557985,2013-10-18,0.19743778868022988,-0.15236131866318992,0,False,False,False,False,2013-10-18,2016-10-07,TripleEdge 3yr,3.0,0.0
95620.39572849385,61268.362397878285,2013-10-25,0.1680634343630516,-0.15236131866319008,0,False,False,False,False,2013-10-25,2016-10-14,TripleEdge 3yr,3.0,0.0
94950.83596548603,60172.543362381366,2013-11-01,0.16533068099589632,-0.15236131866319003,0,False,False,False,False,2013-11-01,2016-10-21,TripleEdge 3yr,3.0,0.0
93727.1670595599,60752.61443203329,2013-11-08,0.16030299531297376,-0.15236131866318997,0,False,False,False,False,2013-11-08,2016-10-28,TripleEdge 3yr,3.0,0.0
89481.93175272009,60548.20398376884,2013-12-13,0.14251356972890905,-0.15236131866319014,0,False,False,False,False,2013-11-15,2016-11-04,TripleEdge 3yr,3.0,0.0
91399.4760389516,58438.463404319096,2013-12-13,0.1506170854878861,-0.15236131866319,3,False,False,False,False,2013-11-22,2016-11-11,TripleEdge 3yr,3.0,0.0
91779.45660198516,57942.128835602496,2013-12-13,0.15220939089856467,-0.15236131866319005,4,False,False,False,False,2013-11-29,2016-11-18,TripleEdge 3yr,3.0,0.0
94470.33994913171,57801.81947430687,2013-12-13,0.1633616482035949,-0.15236131866318997,5,False,False,False,False,2013-12-06,2016-11-25,TripleEdge 3yr,3.0,0.0
92760.81297059082,57870.08665657658,2013-12-13,0.156301525509573,-0.15236131866318986,4,False,False,False,False,2013-12-13,2016-12-02,TripleEdge 3yr,3.0,0.0
103031.13210463294,60638.97655054933,2014-01-31,0.19749141111070267,-0.15236131866319,0,False,False,False,False,2013-12-20,2016-12-09,TripleEdge 3yr,3.0,0.0
97365.15913542865,57336.546198112264,2014-01-31,0.17512511774818074,-0.15236131866318992,3,False,False,False,False,2013-12-27,2016-12-16,TripleEdge 3yr,3.0,0.0
95183.93871617467,55753.29698431645,2014-01-31,0.16628352427553317,-0.1523613186631898,8,False,False,False,False,2014-01-03,2016-12-23,TripleEdge 3yr,3.0,0.0
94424.87003583333,56488.105332062056,2014-01-31,0.163174970768039,-0.15236131866319005,4,False,False,False,False,2014-01-10,2016-12-30,TripleEdge 3yr,3.0,0.0
96329.75005101379,55595.07531680146,2014-01-31,0.17094472463270627,-0.15236131866319003,7,False,False,False,False,2014-01-17,2017-01-06,TripleEdge 3yr,3.0,0.0
96785.54480479601,55986.49169830202,2014-01-31,0.17278863715933546,-0.15236131866319014,4,False,False,False,False,2014-01-24,2017-01-13,TripleEdge 3yr,3.0,0.0
102457.84174836674,59446.243116094054,2014-01-31,0.19526623405995025,-0.15236131866318992,1,False,False,False,False,2014-01-31,2017-01-20,TripleEdge 3yr,3.0,0.0
105743.83676317945,61066.50174306852,2014-02-07,0.20791007751926016,-0.15236131866319008,0,False,False,False,False,2014-02-07,2017-01-27,TripleEdge 3yr,3.0,0.0
104162.53813890176,61742.92513277925,2014-04-11,0.20185876340000952,-0.1523613186631899,0,False,False,False,False,2014-02-14,2017-02-03,TripleEdge 3yr,3.0,0.0
100926.95927218668,58583.13617008087,2014-04-11,0.18928327904537845,-0.15236131866318978,2,False,False,False,False,2014-02-21,2017-02-10,TripleEdge 3yr,3.0,0.0
104522.98483418727,58624.78255130479,2014-04-11,0.20324348159541028,-0.15236131866318986,1,False,False,False,False,2014-02-28,2017-02-17,TripleEdge 3yr,3.0,0.0
104011.14454868423,56999.492574040836,2014-04-11,0.20127620611238317,-0.15236131866319017,3,False,False,False,False,2014-03-07,2017-02-24,TripleEdge 3yr,3.0,0.0
102376.73859244869,55699.289841214784,2014-04-11,0.19495076950150825,-0.15236131866319,7,False,False,False,False,2014-03-14,2017-03-03,TripleEdge 3yr,3.0,0.0
104680.24013675716,58148.369389258216,2014-04-11,0.20384660764460794,-0.15236131866318994,1,False,False,False,False,2014-03-21,2017-03-10,TripleEdge 3yr,3.0,0.0
102074.47610438944,56520.14029297457,2014-04-11,0.1937735983128297,-0.15236131866318978,4,False,False,False,False,2014-03-28,2017-03-17,TripleEdge 3yr,3.0,0.0
100795.55754922603,57057.02538391282,2014-04-11,0.18876692628767633,-0.15236131866318994,1,False,False,False,False,2014-04-04,2017-03-24,TripleEdge 3yr,3.0,0.0
101311.19427091761,56426.29319599328,2014-04-11,0.19079059215281302,-0.15236131866318992,3,False,False,False,False,2014-04-11,2017-03-31,TripleEdge 3yr,3.0,0.0
107470.61472131238,63609.44016914118,2014-04-25,0.21444959450618728,-0.15236131866319008,0,False,False,False,False,2014-04-18,2017-04-07,TripleEdge 3yr,3.0,0.0
100058.64668469521,59932.27535938657,2014-04-25,0.18586283397936465,-0.15236131866319003,1,False,False,False,False,2014-04-25,2017-04-14,TripleEdge 3yr,3.0,0.0
101898.05653030208,61231.288272453196,2014-05-09,0.1930854521443477,-0.15236131866319017,0,False,False,False,False,2014-05-02,2017-04-21,TripleEdge 3yr,3.0,0.0
102396.20894543883,59912.16539447572,2014-05-09,0.19502651795381332,-0.15236131866319017,2,False,False,False,False,2014-05-09,2017-04-28,TripleEdge 3yr,3.0,0.0
102444.53337545975,60014.63014381266,2014-05-16,0.1952144802938065,-0.15236131866319003,0,False,False,False,False,2014-05-16,2017-05-05,TripleEdge 3yr,3.0,0.0
101682.56158838765,61171.180226273034,2014-10-17,0.1922438092184362,-0.15236131866318992,0,False,False,False,False,2014-05-23,2017-05-12,TripleEdge 3yr,3.0,0.0
99131.24812472257,59543.87070273742,2014-10-17,0.18218771318581473,-0.15236131866319005,1,False,False,False,False,2014-05-30,2017-05-19,TripleEdge 3yr,3.0,0.0
100087.01113003005,57960.41339342147,2014-10-17,0.185974878814249,-0.1523613186631899,2,False,False,False,False,2014-06-06,2017-05-26,TripleEdge 3yr,3.0,0.0
99433.32258477701,56126.00677080422,2014-10-17,0.18338728985956632,-0.1523613186631898,5,False,False,False,False,2014-06-13,2017-06-02,TripleEdge 3yr,3.0,0.0
99758.5021780997,56944.49166249322,2014-10-17,0.18467590773086084,-0.15236131866318994,4,False,False,False,False,2014-06-20,2017-06-09,TripleEdge 3yr,3.0,0.0
96362.82653469489,55170.20388688484,2014-10-17,0.17107873066215262,-0.15236131866318986,6,False,False,False,False,2014-06-27,2017-06-16,TripleEdge 3yr,3.0,0.0
97075.06748229335,55255.04259999948,2014-10-17,0.17395689320742513,-0.15236131866319,5,False,False,False,False,2014-07-04,2017-06-23,TripleEdge 3yr,3.0,0.0
92601.75811943908,53790.09423212828,2014-10-17,0.15564025278790217,-0.15236131866319008,10,False,False,False,False,2014-07-11,2017-06-30,TripleEdge 3yr,3.0,0.0
93329.0122565373,54755.33920931332,2014-10-17,0.15865766685514848,-0.15236131866319022,6,False,False,False,False,2014-07-18,2017-07-07,TripleEdge 3yr,3.0,0.0
95176.84609043598,54141.79776072397,2014-10-17,0.16625455503931597,-0.15236131866318994,7,False,False,False,False,2014-07-25,2017-07-14,TripleEdge 3yr,3.0,0.0
96318.74162728022,54111.420637602445,2014-10-17,0.1709001183134462,-0.15236131866319,7,False,False,False,False,2014-08-01,2017-07-21,TripleEdge 3yr,3.0,0.0
102929.54185785027,57535.33816187234,2014-10-17,0.19709770016318084,-0.15236131866318997,2,False,False,False,False,2014-08-08,2017-07-28,TripleEdge 3yr,3.0,0.0
102078.64666009427,57092.03386580837,2014-10-17,0.19378985647933633,-0.15236131866319005,2,False,False,False,False,2014-08-15,2017-08-04,TripleEdge 3yr,3.0,0.0
97501.77452648066,55457.08397133878,2014-10-17,0.17567447630542987,-0.15236131866319005,2,False,False,False,False,2014-08-22,2017-08-11,TripleEdge 3yr,3.0,0.0
92136.769812954,53312.88775441751,2014-10-17,0.15370270444412237,-0.1523613186631899,6,False,False,False,False,2014-08-29,2017-08-18,TripleEdge 3yr,3.0,0.0
92189.17937791492,52407.0308728028,2014-10-17,0.15392141407159232,-0.15236131866319005,26,False,False,False,False,2014-09-05,2017-08-25,TripleEdge 3yr,3.0,0.0
95775.36738995984,52165.04865771796,2014-10-17,0.16869411929389488,-0.1523613186631898,28,False,False,False,False,2014-09-12,2017-09-01,TripleEdge 3yr,3.0,0.0
97421.55728857157,53349.83121418496,2014-10-17,0.17535196855265456,-0.15236131866319005,5,False,False,False,False,2014-09-19,2017-09-08,TripleEdge 3yr,3.0,0.0
97157.85128501707,51845.39686562157,2014-10-17,0.17429050788904155,-0.15236131866318983,30,False,False,False,False,2014-09-26,2017-09-15,TripleEdge 3yr,3.0,0.0
99504.54772896443,53561.51970743729,2014-10-17,0.18366978004480372,-0.15236131866318983,4,False,False,False,False,2014-10-03,2017-09-22,TripleEdge 3yr,3.0,0.0
102101.9460533024,54499.114406922665,2014-10-17,0.19388067685568888,-0.1523613186631899,3,False,False,False,False,2014-10-10,2017-09-29,TripleEdge 3yr,3.0,0.0
112539.39603427864,58519.0446029061,2014-10-17,0.23324995958946548,-0.1523613186631899,1,False,False,False,False,2014-10-17,2017-10-06,TripleEdge 3yr,3.0,0.0
117117.79962524584,65731.08982461404,2014-10-24,0.2497521272958656,-0.15236131866318994,0,False,False,False,False,2014-10-24,2017-10-13,TripleEdge 3yr,3.0,0.0
107909.50977436636,61720.65714929727,2015-08-21,0.2161005635476705,-0.1523613186631899,0,False,False,False,False,2014-10-31,2017-10-20,TripleEdge 3yr,3.0,0.0
101867.70185132642,58154.8751195609,2015-08-21,0.19296696992839135,-0.15236131866318992,27,False,False,False,False,2014-11-07,2017-10-27,TripleEdge 3yr,3.0,0.0
100381.52595374887,57054.34040715927,2015-08-21,0.18713701808576633,-0.15236131866318983,29,False,False,False,False,2014-11-14,2017-11-03,TripleEdge 3yr,3.0,0.0
99266.78061877823,56509.13572048806,2015-08-21,0.18272623118665288,-0.15236131866319,31,False,False,False,False,2014-11-21,2017-11-10,TripleEdge 3yr,3.0,0.0
97035.31750574154,54998.36725272903,2015-08-21,0.17379663534027645,-0.15236131866318997,43,False,False,False,False,2014-11-28,2017-11-17,TripleEdge 3yr,3.0,0.0
98257.31556187759,54700.08359126335,2015-08-21,0.17870343224159413,-0.1523613186631901,45,False,False,False,False,2014-12-05,2017-11-24,TripleEdge 3yr,3.0,0.0
100611.55929270842,54267.21724577037,2015-08-21,0.1880431368759623,-0.15236131866319,55,False,False,False,False,2014-12-12,2017-12-01,TripleEdge 3yr,3.0,0.0
108293.86678302611,58682.89445795472,2015-08-21,0.21754270680239784,-0.15236131866318994,22,False,False,False,False,2014-12-19,2017-12-08,TripleEdge 3yr,3.0,0.0
