regime_type,regime_period,reentry_instrument,reentry_period,trailing_stop_pct,total_return,cagr,max_dd,sharpe,sortino,calmar,ulcer_index,upi,recovery_weeks,worst_1yr,worst_3yr,pct_3yr_negative,num_trades,pct_time_upro,pct_time_cash,train_cagr,train_sharpe,train_max_dd,test_cagr,test_sharpe,test_max_dd,train_test_sharpe_ratio
weekly_sma,150,UPRO,20,0.15,5.3147628239203355,0.05679085134428252,-0.6424613942525925,0.16801151551096624,0.11971160988097079,0.0883957415221037,0.38924185600768635,0.012308160775463777,651.0,-0.5740378116338953,-0.6212938661853928,0.32677442023893183,88,0.5849176172370089,0.41508238276299114,0.040610844611858266,0.10287434383796225,-0.6424613942525925,0.08902586943924962,0.2916340526403724,-0.6065419270781843,0.35275148051665084
weekly_sma,150,UPRO,20,0.18,5.653766437030991,0.058953781787372206,-0.6727001702704645,0.17996174146113103,0.13065465737838688,0.08763753064559114,0.4046648315368785,0.017184052691118244,129.0,-0.6106828214471856,-0.6490290789854669,0.3499648629655657,70,0.6096324461343473,0.39036755386565275,0.03759961904396847,0.10007274710141857,-0.6727001702704645,0.1035814574795193,0.3313516646560635,-0.6076881814044962,0.3020137146595962
weekly_sma,150,UPRO,25,0.06,6.193533248110409,0.062151459146656984,-0.5949029817366719,0.16921288472919252,0.12342049996129885,0.10447326884330146,0.28691645158237167,0.03538123760652524,246.0,-0.5461108325152819,-0.4124439365298498,0.3499648629655657,232,0.5126742712294043,0.4873257287705957,0.044516375686929344,0.09389388803606907,-0.5949029817366719,0.09783282584463615,0.31510658390282825,-0.4446860839580776,0.29797501173451785
weekly_sma,150,UPRO,25,0.08,8.501434853001609,0.07333388335704583,-0.5475206835357076,0.21432611079351693,0.1541291781104106,0.13393810601542913,0.30918914630215416,0.06899945749129678,169.0,-0.5347710703923347,-0.543533249867411,0.3253689388615601,158,0.5456273764258555,0.4543726235741445,0.03386509016483008,0.0659477494213527,-0.5475206835357076,0.16289252093615336,0.5002217324282252,-0.50828381811231,0.13183703375145797
weekly_sma,150,UPRO,25,0.1,5.433949924104927,0.05756612330329225,-0.5885119488373044,0.16117929091142585,0.11584558400999986,0.0978164052862868,0.33105052074554653,0.016813516229356756,181.0,-0.5769173559475346,-0.5848857470428688,0.31974701335207306,136,0.5570342205323194,0.4429657794676806,0.02077251501158095,0.01929391106531485,-0.5885119488373044,0.14043774041204626,0.4378325002394795,-0.5082838181123099,0.04406687729842288
weekly_sma,150,UPRO,25,0.12,5.221016011248048,0.05616915576722037,-0.589539984640972,0.16032017884855917,0.11385066912208121,0.09527624458148874,0.32649856430701046,0.012769292802464102,113.0,-0.506891359446086,-0.5161786288617862,0.3239634574841883,116,0.564638783269962,0.435361216730038,0.02692664172840531,0.047868080762052824,-0.589539984640972,0.12011299161699851,0.3770975461218238,-0.5052981557294832,0.1269381921318277
weekly_sma,150,UPRO,25,0.15,9.318020324877757,0.07659390311939007,-0.5927155897062754,0.22892705218160267,0.1637627440502747,0.1292253897984137,0.3430781444661641,0.07168600948818422,103.0,-0.5154501583270323,-0.55730047343894,0.26141953619114544,84,0.582382762991128,0.417617237008872,0.044744192641437586,0.1168961568715464,-0.5927155897062754,0.14689524927503306,0.4493500231085186,-0.4776073478829337,0.2601449891175722
weekly_sma,150,UPRO,25,0.18,7.3114176952239935,0.06799521916535989,-0.6633210496729719,0.2051225571914484,0.14892168919816826,0.102507253763291,0.37317170056933857,0.04286289432171944,129.0,-0.5535835078441541,-0.5975538300405121,0.2986647926914968,68,0.6032953105196451,0.39670468948035487,0.03516574781338422,0.09133578557678992,-0.6633210496729719,0.14079994015605268,0.42932154658886024,-0.47912922499953753,0.21274447160290708
weekly_sma,150,UPRO,30,0.06,8.334737426096433,0.07263128429441368,-0.5949029817366722,0.20771548129540063,0.1530248012797151,0.12208929274885225,0.27474020153821566,0.07509379471552845,243.0,-0.5461108325152818,-0.427381945860285,0.29093464511595224,230,0.5164765525982256,0.4835234474017744,0.0408110577950489,0.08092881203971812,-0.5949029817366722,0.14288398772088606,0.4537428624634886,-0.3949941165540147,0.1783583142230259
weekly_sma,150,UPRO,30,0.08,13.321411215698403,0.08939324950572392,-0.544830047079628,0.2679387518522879,0.19414689625332796,0.16407547635246136,0.2842309625639147,0.1315593810344126,106.0,-0.48569717110969524,-0.49368526796699974,0.25579761068165846,156,0.5462610899873257,0.45373891001267425,0.04326820679865473,0.10043789991158592,-0.544830047079628,0.19597625760324822,0.5914826119877249,-0.44275922368489457,0.16980702031807202
